filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
NOAP586.COB ; 994 ; 688 ; 251 ; 104; 61 ; 73 ; 59; 40
NOAP587.COB ; 1121 ; 811 ; 321 ; 138; 61 ; 73 ; 59; 40
NOAP701.COB ; 2625 ; 1703 ; 697 ; 331; 35 ; 33 ; 33; 23
NOAP702.COB ; 1598 ; 1170 ; 390 ; 112; 27 ; 27 ; 25; 19
NOAP703.COB ; 1423 ; 987 ; 348 ; 121; 60 ; 50 ; 58; 34
NOAP704.COB ; 1600 ; 1138 ; 384 ; 174; 54 ; 44 ; 52; 30
NOAP705.COB ; 1778 ; 1204 ; 490 ; 188; 96 ; 74 ; 94; 48
NOAP706.COB ; 1537 ; 1141 ; 391 ; 162; 68 ; 54 ; 66; 36
NOAP707.COB ; 2357 ; 1725 ; 673 ; 303; 35 ; 32 ; 33; 20
NOAP708.COB ; 2083 ; 1384 ; 499 ; 236; 35 ; 32 ; 33; 20
NOAP709.COB ; 1226 ; 771 ; 285 ; 107; 46 ; 40 ; 44; 28
NOAP710.COB ; 1532 ; 1036 ; 376 ; 151; 27 ; 28 ; 25; 18
NOAP711.COB ; 1492 ; 1004 ; 365 ; 151; 27 ; 29 ; 25; 21
NOAP712.COB ; 1114 ; 854 ; 294 ; 107; 27 ; 28 ; 25; 20
NOAP713.COB ; 1370 ; 992 ; 374 ; 152; 27 ; 27 ; 25; 19
NOAP714.COB ; 1559 ; 1187 ; 476 ; 218; 27 ; 27 ; 25; 19
NOAP715.COB ; 1521 ; 1158 ; 441 ; 193; 27 ; 28 ; 25; 20
NOAP716.COB ; 1771 ; 1303 ; 475 ; 218; 35 ; 33 ; 33; 21
NOAP717.COB ; 950 ; 659 ; 237 ; 79; 46 ; 40 ; 44; 28
NOAP718.COB ; 959 ; 696 ; 249 ; 86; 46 ; 40 ; 44; 28
NOAP719.COB ; 1438 ; 1100 ; 394 ; 168; 27 ; 28 ; 25; 18
NOAP720.COB ; 2050 ; 1296 ; 506 ; 246; 65 ; 67 ; 63; 43
NOAP721.COB ; 1511 ; 1017 ; 391 ; 155; 35 ; 32 ; 33; 20
NOAP722.COB ; 2821 ; 1844 ; 701 ; 330; 27 ; 30 ; 25; 22
NOAP723.COB ; 3133 ; 2181 ; 1074 ; 494; 51 ; 41 ; 49; 27
NOAP724.COB ; 2243 ; 1613 ; 655 ; 268; 27 ; 32 ; 25; 24
NOAP725.COB ; 1716 ; 1201 ; 550 ; 244; 35 ; 32 ; 33; 20
NOAP726.COB ; 1796 ; 1056 ; 401 ; 135; 27 ; 31 ; 25; 23
NOAP727.COB ; 1367 ; 913 ; 397 ; 151; 27 ; 27 ; 25; 19
NOAP728.COB ; 1476 ; 1057 ; 475 ; 190; 27 ; 27 ; 25; 19
NOAP729.COB ; 2734 ; 1896 ; 980 ; 448; 27 ; 28 ; 25; 20
NOAP730.COB ; 4026 ; 2267 ; 1085 ; 634; 27 ; 27 ; 25; 19
NOAP731.COB ; 1919 ; 1051 ; 340 ; 119; 27 ; 28 ; 25; 20
NOAP732.COB ; 1546 ; 955 ; 356 ; 125; 27 ; 29 ; 25; 21
NOAP733.COB ; 2219 ; 1028 ; 371 ; 136; 27 ; 29 ; 25; 21
NOAP734.COB ; 1623 ; 1017 ; 395 ; 142; 27 ; 30 ; 25; 22
NOAP736.COB ; 2376 ; 1600 ; 719 ; 365; 35 ; 31 ; 33; 21
NOAP740.COB ; 3352 ; 2040 ; 694 ; 332; 32 ; 30 ; 31; 21
NOAP741.COB ; 2285 ; 1692 ; 720 ; 406; 27 ; 30 ; 25; 22
NOAP742.COB ; 1740 ; 1417 ; 611 ; 328; 27 ; 30 ; 25; 22
NOAP743.COB ; 2381 ; 1813 ; 768 ; 458; 27 ; 32 ; 25; 24
NOAP744.COB ; 2243 ; 1715 ; 718 ; 400; 27 ; 34 ; 25; 26
NOAP745.COB ; 3514 ; 2883 ; 1379 ; 812; 27 ; 38 ; 25; 30
NOAP746.COB ; 2627 ; 2020 ; 844 ; 453; 27 ; 42 ; 25; 34
NOAP747.COB ; 3451 ; 2726 ; 1308 ; 753; 27 ; 38 ; 25; 30
NOAP748.COB ; 2407 ; 1937 ; 841 ; 439; 27 ; 40 ; 25; 32
NOAP749.COB ; 2897 ; 2426 ; 1129 ; 643; 27 ; 40 ; 25; 32
NOAP750.COB ; 3343 ; 2726 ; 1271 ; 725; 27 ; 38 ; 25; 30
NOAP751.COB ; 2215 ; 1692 ; 739 ; 354; 27 ; 38 ; 25; 30
NOAP752.COB ; 1374 ; 915 ; 271 ; 118; 22 ; 22 ; 20; 14
NOAP753.COB ; 1173 ; 813 ; 349 ; 137; 27 ; 28 ; 25; 20
NOAP754.COB ; 894 ; 679 ; 267 ; 97; 27 ; 29 ; 25; 19
NOAP771.COB ; 2345 ; 1937 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP772.COB ; 954 ; 719 ; 253 ; 91; 56 ; 58 ; 54; 37
NOAP773.COB ; 708 ; 521 ; 188 ; 58; 27 ; 11 ; 25; 7
NOAP775.COB ; 1312 ; 998 ; 365 ; 164; 28 ; 27 ; 26; 17
NOAP777.COB ; 680 ; 425 ; 128 ; 45; 45 ; 39 ; 45; 25
NOAP801.COB ; 876 ; 473 ; 160 ; 51; 79 ; 52 ; 77; 32
NOAP849.COB ; 730 ; 615 ; 216 ; 64; 29 ; 11 ; 27; 7
NOAP850.COB ; 1219 ; 789 ; 314 ; 156; 71 ; 63 ; 71; 43
NOAP851.COB ; 1011 ; 881 ; 316 ; 166; 43 ; 23 ; 41; 15
NOAP853.COB ; 1151 ; 751 ; 293 ; 139; 81 ; 81 ; 79; 48
NOAP854.COB ; 2914 ; 2370 ; 1036 ; 604; 23 ; 22 ; 21; 14
NOAP855.COB ; 2156 ; 1577 ; 690 ; 401; 27 ; 33 ; 25; 25
NOAP856.COB ; 1464 ; 946 ; 398 ; 209; 138 ; 125 ; 136; 76
NOAP858.COB ; 1193 ; 826 ; 370 ; 181; 100 ; 72 ; 98; 47
NOAP859.COB ; 1832 ; 1560 ; 773 ; 467; 44 ; 25 ; 42; 17
NOAP861.COB ; 2834 ; 1476 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP870.COB ; 1056 ; 599 ; 202 ; 123; 27 ; 25 ; 25; 16
NOAP871.COB ; 3538 ; 2779 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAP872.COB ; 2064 ; 1190 ; 456 ; 223; 24 ; 22 ; 22; 14
NOAP873.COB ; 1816 ; 1061 ; 337 ; 152; 34 ; 28 ; 34; 18
NOAP874.COB ; 1413 ; 727 ; 183 ; 72; 51 ; 37 ; 49; 24
NOAP875.COB ; 3807 ; 2366 ; 940 ; 572; 58 ; 43 ; 56; 28
NOAP876.COB ; 1429 ; 765 ; 207 ; 100; 29 ; 28 ; 27; 19
NOAP877.COB ; 3093 ; 2162 ; 1003 ; 616; 27 ; 29 ; 25; 20
NOAP878.COB ; 1729 ; 986 ; 345 ; 158; 32 ; 33 ; 30; 23
NOAP879.COB ; 3526 ; 2224 ; 1008 ; 593; 27 ; 28 ; 27; 19
NOAP880.COB ; 1497 ; 796 ; 215 ; 101; 27 ; 25 ; 27; 17
NOAP881.COB ; 1753 ; 875 ; 270 ; 122; 27 ; 29 ; 25; 20
NOAP882.COB ; 1612 ; 1008 ; 407 ; 224; 54 ; 67 ; 52; 38
NOAP883.COB ; 651 ; 460 ; 109 ; 44; 93 ; 78 ; 93; 43
NOAP884.COB ; 649 ; 492 ; 140 ; 58; 41 ; 33 ; 39; 21
NOAP885.COB ; 1544 ; 1087 ; 449 ; 232; 41 ; 28 ; 39; 19
NOAP887.COB ; 2826 ; 1910 ; 754 ; 449; 41 ; 39 ; 39; 26
NOAP888.COB ; 651 ; 557 ; 180 ; 94; 44 ; 27 ; 42; 18
NOAP889.COB ; 2816 ; 1783 ; 845 ; 460; 228 ; 244 ; 226; 151
NOAP890.COB ; 1018 ; 596 ; 255 ; 128; 47 ; 27 ; 45; 20
NOAP893.COB ; 854 ; 548 ; 202 ; 57; 71 ; 59 ; 70; 38
NOAP894.COB ; 538 ; 433 ; 133 ; 48; 23 ; 10 ; 21; 6
NOAP895.COB ; 502 ; 434 ; 135 ; 48; 23 ; 10 ; 21; 6
NOAP899.COB ; 2136 ; 1435 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS001.COB ; 2343 ; 1367 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS003.COB ; 3011 ; 1824 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS004.COB ; 8500 ; 4751 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS005.COB ; 3607 ; 1900 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS006.COB ; 8425 ; 4928 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS007.COB ; 10494 ; 6328 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS008.COB ; 2725 ; 1467 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS009.COB ; 6012 ; 3193 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS010.COB ; 14055 ; 8415 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS011.COB ; 3256 ; 1563 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS012.COB ; 3396 ; 1858 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS013.COB ; 3950 ; 2184 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS014.COB ; 9523 ; 5733 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS015.COB ; 2170 ; 1181 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS016.COB ; 7510 ; 4392 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS017.COB ; 2290 ; 1347 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS018.COB ; 2357 ; 1385 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS019.COB ; 2386 ; 1274 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS020.COB ; 3234 ; 1717 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS021.COB ; 3369 ; 1775 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS022.COB ; 5197 ; 2976 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS023.COB ; 2209 ; 1227 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS024.COB ; 2486 ; 1392 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS025.COB ; 3236 ; 1576 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS026.COB ; 6027 ; 3736 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS027.COB ; 3987 ; 2297 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS028.COB ; 2154 ; 1097 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS029.COB ; 2728 ; 1533 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS030.COB ; 7018 ; 3769 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS031.COB ; 4255 ; 2177 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS032.COB ; 11049 ; 6062 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS033.COB ; 3962 ; 2111 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS035.COB ; 3291 ; 1722 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS036.COB ; 4010 ; 2230 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS037.COB ; 3651 ; 1961 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS038.COB ; 2718 ; 1503 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS039.COB ; 2645 ; 1404 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS040.COB ; 2524 ; 1361 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS041.COB ; 2332 ; 1046 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS060.COB ; 2366 ; 1311 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS061.COB ; 2373 ; 1317 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS062.COB ; 3220 ; 1693 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS063.COB ; 6128 ; 3337 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS064.COB ; 5490 ; 2956 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS065.COB ; 1961 ; 1058 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS066.COB ; 1874 ; 1071 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS122.COB ; 4588 ; 2896 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS124.COB ; 5342 ; 3310 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS141.COB ; 3436 ; 1440 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS142.COB ; 2414 ; 1255 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS143.COB ; 2857 ; 1507 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS168.COB ; 6214 ; 3891 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS265.COB ; 2506 ; 1223 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS266.COB ; 2595 ; 1513 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS401.COB ; 2784 ; 1744 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS402.COB ; 5495 ; 3618 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS403.COB ; 4570 ; 2835 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS404.COB ; 5140 ; 3489 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS405.COB ; 3364 ; 2070 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS406.COB ; 5995 ; 4072 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS408.COB ; 8280 ; 5791 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS409.COB ; 13278 ; 10373 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS410.COB ; 4100 ; 2601 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS411.COB ; 2755 ; 1539 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS412.COB ; 4426 ; 2555 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS413.COB ; 3643 ; 2371 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS414.COB ; 7240 ; 3795 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS415.COB ; 2500 ; 1541 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS416.COB ; 4353 ; 2465 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS417.COB ; 2493 ; 1483 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS418.COB ; 2657 ; 1569 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS419.COB ; 7768 ; 4668 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS420.COB ; 5126 ; 2877 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS421.COB ; 4344 ; 2664 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS422.COB ; 2262 ; 1300 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS423.COB ; 2257 ; 1136 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS424.COB ; 2838 ; 1443 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS425.COB ; 2510 ; 1262 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS426.COB ; 6188 ; 3684 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS427.COB ; 9677 ; 5290 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS428.COB ; 4106 ; 2587 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS429.COB ; 4246 ; 2699 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS430.COB ; 3261 ; 1683 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS431.COB ; 3572 ; 2335 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS432.COB ; 6724 ; 3965 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS433.COB ; 2261 ; 1255 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS434.COB ; 2252 ; 1332 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS435.COB ; 3536 ; 1826 ; 1148 ; 533; 21 ; 15 ; 19; 9
NOAS436.COB ; 2438 ; 1330 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS437.COB ; 3317 ; 1741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS438.COB ; 3720 ; 1900 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS439.COB ; 2241 ; 1293 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS440.COB ; 2208 ; 1280 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS441.COB ; 4473 ; 2294 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS442.COB ; 3764 ; 1877 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS601.COB ; 4519 ; 2184 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS602.COB ; 3735 ; 2034 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS603.COB ; 3392 ; 1706 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS604.COB ; 3174 ; 1697 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS901.COB ; 5307 ; 3520 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS902.COB ; 5050 ; 3225 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS903.COB ; 4284 ; 2643 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS904.COB ; 5101 ; 3449 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS905.COB ; 4667 ; 3105 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS906.COB ; 5315 ; 3370 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS907.COB ; 2887 ; 1460 ; 909 ; 350; 15 ; 11 ; 14; 6
NOAS908.COB ; 2317 ; 1328 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS909.COB ; 4183 ; 2590 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS910.COB ; 3463 ; 1493 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS911.COB ; 2529 ; 1162 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS912.COB ; 2799 ; 1599 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS913.COB ; 3146 ; 1433 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS914.COB ; 2773 ; 1525 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS915.COB ; 2291 ; 1073 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS916.COB ; 2312 ; 1163 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS917.COB ; 4931 ; 3159 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS918.COB ; 2279 ; 1269 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS919.COB ; 2214 ; 1089 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS920.COB ; 2213 ; 1074 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS921.COB ; 2329 ; 1169 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS922.COB ; 4005 ; 2268 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS923.COB ; 5124 ; 3254 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS924.COB ; 2341 ; 1216 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAS925.COB ; 4306 ; 2476 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU001.COB ; 1064 ; 814 ; 259 ; 112; 44 ; 26 ; 44; 18
NOAU002.COB ; 5991 ; 4871 ; 2237 ; 1175; 26 ; 20 ; 24; 13
NOAU004.COB ; 1418 ; 1023 ; 425 ; 161; 24 ; 24 ; 24; 17
NOAU005.COB ; 2532 ; 1793 ; 913 ; 584; 31 ; 20 ; 29; 13
NOAU006.COB ; 3533 ; 2521 ; 1081 ; 567; 24 ; 15 ; 23; 11
NOAU007.COB ; 4631 ; 3789 ; 1735 ; 928; 27 ; 18 ; 25; 12
NOAU008.COB ; 833 ; 662 ; 282 ; 104; 38 ; 37 ; 38; 24
NOAU011.COB ; 2658 ; 1905 ; 975 ; 625; 31 ; 20 ; 29; 13
NOAU012.COB ; 2781 ; 2068 ; 885 ; 427; 30 ; 24 ; 28; 16
NOAU013.COB ; 2668 ; 2183 ; 1078 ; 510; 25 ; 16 ; 25; 11
NOAU014.COB ; 2895 ; 2030 ; 894 ; 396; 41 ; 35 ; 39; 25
NOAU015.COB ; 5077 ; 3971 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU016.COB ; 5991 ; 4843 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU017.COB ; 2345 ; 1971 ; 964 ; 550; 32 ; 19 ; 32; 12
NOAU018.COB ; 2039 ; 1550 ; 733 ; 394; 57 ; 44 ; 57; 30
NOAU019.COB ; 3872 ; 3258 ; 1383 ; 862; 12 ; 10 ; 12; 6
NOAU020.COB ; 2696 ; 2185 ; 1076 ; 511; 25 ; 16 ; 25; 11
NOAU021.COB ; 2516 ; 1604 ; 1074 ; 427; 27 ; 24 ; 27; 12
NOAU022.COB ; 5513 ; 4726 ; 2333 ; 1277; 35 ; 22 ; 33; 14
NOAU024.COB ; 2372 ; 1653 ; 727 ; 338; 46 ; 38 ; 44; 27
NOAU025.COB ; 4953 ; 4258 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU026.COB ; 6350 ; 5271 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU027.COB ; 1675 ; 929 ; 454 ; 193; 25 ; 19 ; 25; 12
NOAU028.COB ; 3800 ; 3074 ; 1537 ; 805; 30 ; 19 ; 28; 12
NOAU029.COB ; 4959 ; 3943 ; 2264 ; 1143; 27 ; 18 ; 27; 12
NOAU030.COB ; 1341 ; 948 ; 450 ; 226; 74 ; 67 ; 72; 45
NOAU031.COB ; 1460 ; 698 ; 346 ; 146; 37 ; 37 ; 37; 24
NOAU032.COB ; 2266 ; 1512 ; 774 ; 485; 31 ; 20 ; 29; 13
NOAU033.COB ; 777 ; 661 ; 330 ; 167; 48 ; 36 ; 46; 24
NOAU034.COB ; 3097 ; 2446 ; 1402 ; 702; 25 ; 20 ; 23; 13
NOAU035.COB ; 3048 ; 2431 ; 1379 ; 694; 25 ; 20 ; 23; 13
NOAU036.COB ; 2331 ; 1582 ; 774 ; 485; 31 ; 20 ; 29; 13
NOAU037.COB ; 5148 ; 3320 ; 1605 ; 771; 30 ; 20 ; 30; 13
NOAU038.COB ; 1087 ; 673 ; 302 ; 98; 50 ; 51 ; 50; 36
NOAU039.COB ; 1328 ; 751 ; 419 ; 127; 77 ; 72 ; 76; 50
NOAU041.COB ; 1441 ; 1067 ; 456 ; 215; 23 ; 14 ; 23; 9
NOAU042.COB ; 2221 ; 1613 ; 687 ; 337; 27 ; 18 ; 27; 13
NOAU043.COB ; 3792 ; 2920 ; 1364 ; 613; 32 ; 29 ; 30; 20
NOAU044.COB ; 3785 ; 2843 ; 1340 ; 629; 37 ; 33 ; 35; 23
NOAU047.COB ; 1853 ; 1334 ; 592 ; 233; 19 ; 19 ; 19; 8
NOAU048.COB ; 911 ; 541 ; 236 ; 95; 74 ; 65 ; 74; 42
NOAU049.COB ; 1269 ; 826 ; 280 ; 135; 27 ; 21 ; 27; 14
NOAU050.COB ; 741 ; 467 ; 227 ; 83; 74 ; 70 ; 74; 46
NOAU051.COB ; 1192 ; 636 ; 255 ; 96; 70 ; 51 ; 68; 33
NOAU052.COB ; 2016 ; 1292 ; 641 ; 260; 19 ; 16 ; 19; 8
NOAU053.COB ; 1341 ; 913 ; 403 ; 174; 43 ; 41 ; 41; 28
NOAU055.COB ; 1255 ; 706 ; 366 ; 139; 36 ; 22 ; 34; 10
NOAU056.COB ; 4185 ; 3071 ; 1571 ; 745; 94 ; 99 ; 94; 67
NOAU058.COB ; 3157 ; 2263 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU059.COB ; 1968 ; 1445 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU060.COB ; 1435 ; 994 ; 441 ; 196; 23 ; 16 ; 23; 10
NOAU061.COB ; 1461 ; 1067 ; 457 ; 205; 126 ; 136 ; 124; 82
NOAU062.COB ; 2129 ; 1713 ; 916 ; 574; 26 ; 20 ; 26; 11
NOAU063.COB ; 1867 ; 1431 ; 733 ; 451; 26 ; 20 ; 26; 11
NOAU065.COB ; 1148 ; 698 ; 332 ; 160; 18 ; 16 ; 18; 8
NOAU070.COB ; 1505 ; 1052 ; 600 ; 264; 31 ; 26 ; 29; 18
NOAU071.COB ; 6539 ; 4555 ; 1936 ; 955; 24 ; 35 ; 24; 13
NOAU073.COB ; 5761 ; 4385 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
NOAU074.COB ; 1578 ; 1075 ; 511 ; 243; 22 ; 14 ; 22; 9
NOAU080.COB ; 1389 ; 1017 ; 481 ; 227; 23 ; 17 ; 21; 11
NOAU100.COB ; 3306 ; 2195 ; 766 ; 477; 41 ; 46 ; 41; 26
NOAU102.COB ; 578 ; 310 ; 87 ; 47; 59 ; 66 ; 59; 38
NOAU103.COB ; 1271 ; 585 ; 196 ; 110; 122 ; 126 ; 122; 75
NOAU104.COB ; 1052 ; 667 ; 163 ; 64; 54 ; 57 ; 54; 35
NOAU105.COB ; 1041 ; 610 ; 192 ; 105; 48 ; 44 ; 46; 26
NOAU106.COB ; 1293 ; 727 ; 208 ; 134; 38 ; 43 ; 38; 23
NOAU107.COB ; 1169 ; 733 ; 224 ; 104; 71 ; 68 ; 71; 42
NOAU110.COB ; 672 ; 532 ; 207 ; 103; 27 ; 19 ; 25; 13
NOAU130.COB ; 2726 ; 2238 ; 849 ; 495; 78 ; 59 ; 78; 40
NOAU131.COB ; 1916 ; 1157 ; 412 ; 220; 95 ; 93 ; 95; 59
